core_a,core_b,feature,core_a_altered_n,core_a_total_n,core_a_frequency,core_b_altered_n,core_b_total_n,core_b_frequency,frequency_difference,odds_ratio,ci_low,ci_high,fisher_p,q_value
STATE_A,STATE_B,chr8p::gain,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr8q::loss,2,26,0.07692307692307693,2,28,0.07142857142857142,0.005494505494505503,1.08163265,0.17227586,6.79102205,1.0,1.0
STATE_A,STATE_B,chr8q::gain,0,26,0.0,2,28,0.07142857142857142,-0.07142857142857142,0.2,0.00915706,4.36821265,0.49126485,1.0
STATE_A,STATE_B,chr9p::loss,5,26,0.19230769230769232,8,28,0.2857142857142857,-0.09340659340659338,0.61696306,0.18007018,2.1138615,0.53038051,1.0
STATE_A,STATE_B,chr9p::gain,1,26,0.038461538461538464,0,28,0.0,0.038461538461538464,3.35294118,0.13066563,86.03803657,0.48148148,1.0
STATE_A,STATE_B,chr9q::loss,5,26,0.19230769230769232,8,28,0.2857142857142857,-0.09340659340659338,0.61696306,0.18007018,2.1138615,0.53038051,1.0
STATE_A,STATE_B,chr9q::gain,0,26,0.0,1,28,0.03571428571428571,-0.03571428571428571,0.34591195,0.01348197,8.8751908,1.0,1.0
STATE_A,STATE_B,chr10p::loss,1,26,0.038461538461538464,1,28,0.03571428571428571,0.0027472527472527514,1.07843137,0.10529747,11.04503531,1.0,1.0
STATE_A,STATE_B,chr10p::gain,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr10q::loss,2,26,0.07692307692307693,1,28,0.03571428571428571,0.041208791208791215,1.8707483,0.22994928,15.21943942,0.60377358,1.0
STATE_A,STATE_B,chr10q::gain,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr11p::loss,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr11p::gain,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr11q::loss,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr11q::gain,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr12p::loss,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr12p::gain,3,26,0.11538461538461539,4,28,0.14285714285714285,-0.027472527472527458,0.8108747,0.17963798,3.66023813,1.0,1.0
STATE_A,STATE_B,chr12q::loss,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr12q::gain,4,26,0.15384615384615385,3,28,0.10714285714285714,0.04670329670329672,1.45714286,0.32269015,6.57988873,0.69940807,1.0
STATE_A,STATE_B,chr13p::loss,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr13p::gain,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr13q::loss,0,26,0.0,2,28,0.07142857142857142,-0.07142857142857142,0.2,0.00915706,4.36821265,0.49126485,1.0
STATE_A,STATE_B,chr13q::gain,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr14p::loss,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr14p::gain,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr14q::loss,3,26,0.11538461538461539,14,28,0.5,-0.3846153846153846,0.14893617,0.03906608,0.56780665,0.00322342,0.16439442
STATE_A,STATE_B,chr14q::gain,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr15p::loss,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr15p::gain,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr15q::loss,1,26,0.038461538461538464,1,28,0.03571428571428571,0.0027472527472527514,1.07843137,0.10529747,11.04503531,1.0,1.0
STATE_A,STATE_B,chr15q::gain,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr16p::loss,0,26,0.0,1,28,0.03571428571428571,-0.03571428571428571,0.34591195,0.01348197,8.8751908,1.0,1.0
STATE_A,STATE_B,chr16p::gain,2,26,0.07692307692307693,3,28,0.10714285714285714,-0.03021978021978021,0.74344023,0.1337741,4.13161738,1.0,1.0
STATE_A,STATE_B,chr16q::loss,0,26,0.0,1,28,0.03571428571428571,-0.03571428571428571,0.34591195,0.01348197,8.8751908,1.0,1.0
STATE_A,STATE_B,chr16q::gain,2,26,0.07692307692307693,3,28,0.10714285714285714,-0.03021978021978021,0.74344023,0.1337741,4.13161738,1.0,1.0
STATE_A,STATE_B,chr17p::loss,0,26,0.0,1,28,0.03571428571428571,-0.03571428571428571,0.34591195,0.01348197,8.8751908,1.0,1.0
STATE_A,STATE_B,chr17p::gain,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr17q::loss,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr17q::gain,0,26,0.0,1,28,0.03571428571428571,-0.03571428571428571,0.34591195,0.01348197,8.8751908,1.0,1.0
STATE_A,STATE_B,chr18p::loss,2,26,0.07692307692307693,1,28,0.03571428571428571,0.041208791208791215,1.8707483,0.22994928,15.21943942,0.60377358,1.0
STATE_A,STATE_B,chr18p::gain,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr18q::loss,2,26,0.07692307692307693,1,28,0.03571428571428571,0.041208791208791215,1.8707483,0.22994928,15.21943942,0.60377358,1.0
STATE_A,STATE_B,chr18q::gain,0,26,0.0,1,28,0.03571428571428571,-0.03571428571428571,0.34591195,0.01348197,8.8751908,1.0,1.0
STATE_A,STATE_B,chr19p::loss,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
