state_id,feature,q_value,fisher_p,odds_ratio,ci_low,ci_high,frequency_difference,event,set_altered_n,set_total_n,rest_altered_n,rest_total_n,alteration_frequency,rest_alteration_frequency,delta_alteration_frequency
STATE_B,chr9p::loss,0.57759432,0.27747178,0.34601665,0.05832292,2.05283821,-0.15913978494623654,loss,1,15,14,62,0.06666666666666667,0.22580645161290322,-0.15913978494623654
STATE_B,chr9p::gain,0.45159385,0.19480519,12.93103448,0.50076091,333.9151459,0.06666666666666667,gain,1,15,0,62,0.06666666666666667,0.0,0.06666666666666667
STATE_B,chr9q::loss,0.45159385,0.17279417,0.31701891,0.05366745,1.87266182,-0.1752688172043011,loss,1,15,15,62,0.06666666666666667,0.24193548387096775,-0.1752688172043011
STATE_B,chr9q::gain,0.15251197,0.03588517,23.14814815,1.05026336,510.19276216,0.13333333333333333,gain,2,15,0,62,0.13333333333333333,0.0,0.13333333333333333
STATE_B,chr10p::loss,0.18811849,0.04798294,6.776,1.19706709,38.35555771,0.16774193548387098,loss,3,15,2,62,0.2,0.03225806451612903,0.16774193548387098
STATE_B,chr10p::gain,1.0,1.0,4.03225806,0.07692458,211.36423389,0.0,gain,0,15,0,62,0.0,0.0,0.0
STATE_B,chr10q::loss,1.0,0.61655248,1.93602694,0.38766345,9.66869665,0.05268817204301075,loss,2,15,5,62,0.13333333333333333,0.08064516129032258,0.05268817204301075
STATE_B,chr10q::gain,1.0,1.0,4.03225806,0.07692458,211.36423389,0.0,gain,0,15,0,62,0.0,0.0,0.0
STATE_B,chr11p::loss,1.0,1.0,4.03225806,0.07692458,211.36423389,0.0,loss,0,15,0,62,0.0,0.0,0.0
STATE_B,chr11p::gain,0.15251197,0.03588517,23.14814815,1.05026336,510.19276216,0.13333333333333333,gain,2,15,0,62,0.13333333333333333,0.0,0.13333333333333333
STATE_B,chr11q::loss,1.0,1.0,1.32258065,0.05134458,34.06824403,-0.016129032258064516,loss,0,15,1,62,0.0,0.016129032258064516,-0.016129032258064516
STATE_B,chr11q::gain,0.15251197,0.03588517,23.14814815,1.05026336,510.19276216,0.13333333333333333,gain,2,15,0,62,0.13333333333333333,0.0,0.13333333333333333
STATE_B,chr12p::loss,1.0,1.0,4.03225806,0.07692458,211.36423389,0.0,loss,0,15,0,62,0.0,0.0,0.0
STATE_B,chr12p::gain,0.18811849,0.04979607,3.87619048,1.07463049,13.98141296,0.2204301075268817,gain,5,15,7,62,0.3333333333333333,0.11290322580645161,0.2204301075268817
STATE_B,chr12q::loss,1.0,1.0,4.03225806,0.07692458,211.36423389,0.0,loss,0,15,0,62,0.0,0.0,0.0
STATE_B,chr12q::gain,0.50818358,0.23416302,2.50895141,0.67849756,9.27761213,0.13763440860215054,gain,4,15,8,62,0.26666666666666666,0.12903225806451613,0.13763440860215054
STATE_B,chr13p::loss,1.0,1.0,4.03225806,0.07692458,211.36423389,0.0,loss,0,15,0,62,0.0,0.0,0.0
STATE_B,chr13p::gain,1.0,1.0,4.03225806,0.07692458,211.36423389,0.0,gain,0,15,0,62,0.0,0.0,0.0
STATE_B,chr13q::loss,0.18811849,0.04798294,6.776,1.19706709,38.35555771,0.16774193548387098,loss,3,15,2,62,0.2,0.03225806451612903,0.16774193548387098
STATE_B,chr13q::gain,1.0,1.0,4.03225806,0.07692458,211.36423389,0.0,gain,0,15,0,62,0.0,0.0,0.0
STATE_B,chr14p::loss,1.0,1.0,4.03225806,0.07692458,211.36423389,0.0,loss,0,15,0,62,0.0,0.0,0.0
STATE_B,chr14p::gain,1.0,1.0,4.03225806,0.07692458,211.36423389,0.0,gain,0,15,0,62,0.0,0.0,0.0
STATE_B,chr14q::loss,1.0,1.0,0.94021215,0.31320812,2.82240097,-0.017204301075268824,loss,7,15,30,62,0.4666666666666667,0.4838709677419355,-0.017204301075268824
STATE_B,chr14q::gain,0.15251197,0.03588517,23.14814815,1.05026336,510.19276216,0.13333333333333333,gain,2,15,0,62,0.13333333333333333,0.0,0.13333333333333333
STATE_B,chr15p::loss,1.0,1.0,4.03225806,0.07692458,211.36423389,0.0,loss,0,15,0,62,0.0,0.0,0.0
STATE_B,chr15p::gain,1.0,1.0,4.03225806,0.07692458,211.36423389,0.0,gain,0,15,0,62,0.0,0.0,0.0
STATE_B,chr15q::loss,1.0,1.0,0.78064516,0.03561829,17.10937887,-0.03225806451612903,loss,0,15,2,62,0.0,0.03225806451612903,-0.03225806451612903
STATE_B,chr15q::gain,0.15251197,0.03588517,23.14814815,1.05026336,510.19276216,0.13333333333333333,gain,2,15,0,62,0.13333333333333333,0.0,0.13333333333333333
STATE_B,chr16p::loss,0.45159385,0.19480519,12.93103448,0.50076091,333.9151459,0.06666666666666667,loss,1,15,0,62,0.06666666666666667,0.0,0.06666666666666667
STATE_B,chr16p::gain,0.29977491,0.096986,3.40133779,0.87390575,13.23838272,0.16989247311827957,gain,4,15,6,62,0.26666666666666666,0.0967741935483871,0.16989247311827957
STATE_B,chr16q::loss,0.45159385,0.19480519,12.93103448,0.50076091,333.9151459,0.06666666666666667,loss,1,15,0,62,0.06666666666666667,0.0,0.06666666666666667
STATE_B,chr16q::gain,0.47506944,0.20958946,2.89565217,0.76575573,10.94970778,0.15376344086021504,gain,4,15,7,62,0.26666666666666666,0.11290322580645161,0.15376344086021504
STATE_B,chr17p::loss,0.1225085,0.0062201,35.0,1.69981351,720.66729207,0.2,loss,3,15,0,62,0.2,0.0,0.2
