pathway,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,-0.6453140925759917,1.5037950462081742,-1.9793815366122265,1.5525480851243196
REACTOME_REGULATION_OF_EXPRESSION_AND_FUNCTION_OF_TYPE_II_CLASSICAL_CADHERINS,1.276973851168667,-2.2932802881699383,1.1029567632475836,-0.7119135405938253
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-1.0608625459303502,-0.9167437390049076,1.794172665368985,-1.3579368685028887
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,-1.7946743321946292,1.4616877797853238,-0.938762884341284,-1.2017278479496427
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_LYSOSOME_BIOGENESIS_AND_AUTOPHAGY,-1.7589336330469043,2.177168484253328,-1.2020532827098798,-1.2462604382592803
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,-1.4939937869068638,1.3884975766555723,1.5806695810704816,-1.9436224223304477
REACTOME_REGULATION_OF_PD_L1_CD274_POST_TRANSLATIONAL_MODIFICATION,-1.413822925234527,1.8099098340677537,0.8911209591442235,-1.234439940711118
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX,-0.8080810808545514,1.8390843799471959,-2.086046200782936,-0.7735199983487494
REACTOME_REGULATION_OF_PYRUVATE_METABOLISM,-0.8080932461422208,1.8775852118252045,-2.2007817006612576,0.7375809825335923
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,-1.3805277357969699,1.2645198972531566,1.528411285735934,-1.8002145924631772
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,-1.6642936278064118,-0.5282436359906042,1.8501446717640897,-1.0209654321182062
REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS,0.8143364062161772,1.0043418652016367,0.9704414776382158,-1.9510373021062126
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,-1.970568923001502,2.4899184058111032,1.5021531695832877,-2.3369677267638287
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,-0.7988787212132544,1.9399121420659842,-1.8897146183003535,1.118471707968705
REACTOME_RHOU_GTPASE_CYCLE,-0.8616360503607943,0.9863302062342821,-1.264929394306924,2.1930672216329423
REACTOME_RHOV_GTPASE_CYCLE,-0.7811197871126312,1.1130472829583271,-1.5440587813562328,2.221871310417696
REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL,-0.9446852833553534,-1.0782115132836303,1.7670392008620976,-1.474774137209572
REACTOME_RORA_B_C_AND_NR1D1_REV_ERBA_REGULATE_GENE_EXPRESSION,0.8263771512404865,1.0076076467256208,-2.0001404324587146,2.291083239793142
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,-1.9555127843530706,1.7400426464582333,1.306204799710677,-1.5412749584345289
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,-1.075538770094988,1.1787029847736226,1.4416628438347723,-1.781313986674662
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,0.7008229234299576,-2.0255446973121973,1.6355295238379897,-0.9977684213397655
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,0.616938190814965,-1.9042458642250988,1.7668676579227474,-1.30180805178758
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,-1.5675578849118594,1.4717319933469095,1.5716863386989843,-1.8265229749415157
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,-1.5021371173465514,1.3460831179218944,1.5104302332970556,-1.7489293771074057
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,-0.7310336784658462,0.9988478615716939,0.9856498091515795,-1.673698705824552
REACTOME_SIGNALING_BY_HIPPO,-0.6750696599261118,1.299866058963243,-1.9760443446282283,1.9236414115027891
REACTOME_SIGNALING_BY_INTERLEUKINS,-1.4132679724608477,-0.7777028770357678,1.8470415861691358,-1.0985426639570093
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER,2.015588449809674,-1.3168239607223042,-1.3182299792933674,1.0892616164857525
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER,1.9803018221401654,-1.3246678635827416,-1.228108977159729,-0.6780740374037998
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,-1.525532242786341,1.1050685688055406,1.7966593627864467,-1.3608727816465038
REACTOME_SIGNALING_BY_WNT_IN_CANCER,1.2518113813560108,1.0950844089407181,-1.9507242981927408,1.3676509611079228
REACTOME_SMOOTH_MUSCLE_CONTRACTION,-0.6606635777482291,-1.9122462370857554,1.6651323236655011,0.9628013845705745
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-0.9208768281446258,-1.3282766593548045,1.8629330367338475,-1.287378927530715
REACTOME_STABILIZATION_OF_P53,-1.3439225057692317,0.9570854835138277,1.7465380405550466,-1.7896650661128697
REACTOME_STRIATED_MUSCLE_CONTRACTION,-0.8577631651011168,-2.077249174160223,1.6928157253878826,-1.420119995358714
REACTOME_SYNDECAN_INTERACTIONS,-1.2841079949484238,0.926430990704667,-1.027413429954254,1.9556777687281255
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE,-1.4214175062013488,1.7340231623439222,-1.168436219600006,-0.7906892676533298
REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX,-1.7111980439011167,-0.9569352449941695,1.5068484594404865,-0.9317466603334091
REACTOME_TCR_SIGNALING,-1.7495628431922534,0.9058457882638065,2.112331156206481,-1.2550445449711287
REACTOME_TGFBR3_EXPRESSION,1.3816945584805869,-2.0286360259686367,0.6900173737957895,0.8659308558095692
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,-1.5006822495585361,1.1101153437108267,1.6209806228716168,-1.7295123730769384
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,-1.7486677886234123,0.8549536506572453,1.8951431240466974,-1.6904661946824275
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,-1.4692506814148387,-1.3774238632019704,2.026492405135699,-1.2621825352695066
REACTOME_TP53_REGULATES_METABOLIC_GENES,-1.4276709526481457,1.5541436992812179,1.281134395263849,-1.7043699789622286
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,-1.8471640553358881,1.804127363813525,-0.708280195758779,-1.579279088339045
REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D,-1.3778524984684115,1.3677496380422678,1.3929238511530775,-1.7868650725374413
REACTOME_UBIQUITIN_MEDIATED_DEGRADATION_OF_PHOSPHORYLATED_CDC25A,-1.416919343945874,1.4309858024980617,1.3984725450239652,-1.7407249012453203
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,-1.492893110229176,1.3757174472687104,1.6456891780793295,-1.9503462060591568
