feature,group_a,group_b,n_a,n_b,missing_n_a,missing_n_b,frequency_a,frequency_b,frequency_difference,odds_ratio,ci_low,ci_high,fisher_p,p_adjusted_holm
mutation::TTN,SUBTYPE01,SUBTYPE04,10,16,0,0,0.0,0.1875,-0.1875,0.1836734693877551,0.008517550903917509,3.9607562945609547,0.2615384615384616,1.0
mutation::TTN,SUBTYPE01,SUBTYPE05,10,27,0,0,0.0,0.1111111111111111,-0.1111111111111111,0.3333333333333333,0.015783806738177676,7.039563582741854,0.5482625482625483,1.0
mutation::TTN,SUBTYPE02,SUBTYPE03,15,11,0,0,0.2,0.0,0.2,6.44,0.2990847025756472,138.66840946005965,0.2384615384615385,1.0
mutation::TTN,SUBTYPE02,SUBTYPE04,15,16,0,0,0.2,0.1875,0.012500000000000011,1.0833333333333333,0.18226576932506341,6.439009998734455,1.0,1.0
mutation::TTN,SUBTYPE02,SUBTYPE05,15,27,0,0,0.2,0.1111111111111111,0.0888888888888889,2.0,0.34966644240759553,11.439473494963869,0.6487180376782431,1.0
mutation::TTN,SUBTYPE03,SUBTYPE04,11,16,0,0,0.0,0.1875,-0.1875,0.16770186335403728,0.007817315575181054,3.597643551925409,0.24786324786324782,1.0
mutation::TTN,SUBTYPE03,SUBTYPE05,11,27,0,0,0.0,0.1111111111111111,-0.1111111111111111,0.30434782608695654,0.014486720933153075,6.39396587200605,0.5423186344238975,1.0
mutation::TTN,SUBTYPE04,SUBTYPE05,16,27,0,0,0.1875,0.1111111111111111,0.0763888888888889,1.8461538461538463,0.325060636027655,10.485071540248494,0.654553286221794,1.0
mutation::VHL,SUBTYPE01,SUBTYPE02,10,15,0,0,1.0,0.6,0.4,14.368421052631579,0.7100866875933314,290.7412956091659,0.05079051383399209,0.1523715415019763
mutation::VHL,SUBTYPE01,SUBTYPE03,10,11,0,0,1.0,1.0,0.0,0.9130434782608695,0.016585058806536414,50.265024858769486,1.0,1.0
mutation::VHL,SUBTYPE01,SUBTYPE04,10,16,0,0,1.0,0.5625,0.4375,16.57894736842105,0.8301595552968946,331.0947806251232,0.022681666159927026,0.1294685990338164
mutation::VHL,SUBTYPE01,SUBTYPE05,10,27,0,0,1.0,0.07407407407407407,0.9259259259259259,214.2,9.455498728327074,4852.376518495671,1.8947542339546522e-07,1.705278810559187e-06
mutation::VHL,SUBTYPE02,SUBTYPE03,15,11,0,0,0.6,1.0,-0.4,0.06354515050167224,0.0031570677629388184,1.2790305611056438,0.02374581939799331,0.1294685990338164
mutation::VHL,SUBTYPE02,SUBTYPE04,15,16,0,0,0.6,0.5625,0.03749999999999998,1.1666666666666667,0.27940321714633415,4.871494054408991,1.0,1.0
mutation::VHL,SUBTYPE02,SUBTYPE05,15,27,0,0,0.6,0.07407407407407407,0.5259259259259259,18.75,3.1859319435353286,110.34840236100027,0.0004296635040235433,0.003437308032188346
mutation::VHL,SUBTYPE03,SUBTYPE04,11,16,0,0,1.0,0.5625,0.4375,18.157894736842106,0.9140698379990831,360.7045409090165,0.021578099838969404,0.1294685990338164
mutation::VHL,SUBTYPE03,SUBTYPE05,11,27,0,0,1.0,0.07407407407407407,0.9259259259259259,234.6,10.408995265163597,5287.461334927897,6.482053958265917e-08,6.482053958265917e-07
