subtype_id,feature,n_subtype,n_rest,median_subtype,median_rest,cliffs_delta,ci_low,ci_high,p_value,q_value
SUBTYPE02,wavelet-HHL_gldm_LargeDependenceEmphasis,15,88,-0.49138750226598416,0.3422011556961029,-0.4393939393939394,-0.6651515151515152,-0.20606060606060606,0.006796146192471674,0.03893895198879949
SUBTYPE02,wavelet-HHH_firstorder_Maximum,15,88,0.229365451160798,-0.5089484036770706,0.4166666666666667,0.17575757575757575,0.6333333333333333,0.01027515140499082,0.04869993634657108
SUBTYPE02,wavelet-HHH_glcm_Imc1,15,88,0.9699121250484793,-0.341549373536017,0.43636363636363634,0.13787878787878788,0.6818560606060603,0.007188729597932215,0.03893895198879949
SUBTYPE02,wavelet-HHH_glcm_MaximumProbability,15,88,-0.16820205458963522,0.19459282780803067,-0.44393939393939397,-0.6925,-0.15299242424242443,0.0062433369186971985,0.038388085108205745
SUBTYPE02,wavelet-LLL_glcm_InverseVariance,15,88,-1.000141005486644,0.19771123354868844,-0.5318181818181819,-0.7818560606060606,-0.2469318181818184,0.0010492038257508584,0.022162624100343316
SUBTYPE02,wavelet-LLL_glrlm_RunVariance,15,88,-0.5662653692472216,-0.2594534399291578,-0.503030303030303,-0.7166666666666667,-0.263598484848485,0.0019394623393872356,0.027576730138162257
SUBTYPE02,wavelet-LLL_glszm_ZonePercentage,15,88,0.7609031849148253,-0.1771873939602505,0.5378787878787878,0.28935606060606056,0.7712499999999998,0.0009184426790422138,0.022162624100343316
SUBTYPE02,wavelet-LLL_gldm_DependenceNonUniformityNormalized,15,88,0.5750462405142472,-0.05656661644122922,0.4621212121212121,0.21204545454545456,0.6909090909090909,0.004414534405218243,0.031339307877657555
SUBTYPE02,wavelet-LLL_gldm_DependenceVariance,15,88,-0.5562368552337397,-0.1761440942249064,-0.46060606060606063,-0.6636363636363637,-0.23787878787878788,0.004545921582253623,0.031339307877657555
SUBTYPE02,wavelet-LLL_gldm_SmallDependenceHighGrayLevelEmphasis,15,88,0.44391982482745107,-0.17839545220091307,0.47878787878787876,0.20303030303030303,0.7106060606060606,0.003180231758959269,0.031070814799840002
SUBTYPE02,wavelet-LLL_ngtdm_Contrast,15,88,0.20430952836372646,-0.28253723348618043,0.4348484848484849,0.16511363636363638,0.6757954545454543,0.007392554733619542,0.03911177213717316
SUBTYPE04,original_firstorder_Minimum,16,87,-0.5791003787214953,0.16331978043169057,-0.5603448275862069,-0.7658405172413792,-0.31885775862069027,0.0003908467548168021,0.005388947680049846
SUBTYPE04,original_firstorder_Range,16,87,0.7093165169619016,0.028699258401083675,0.5316091954022989,0.31605603448275865,0.7385057471264368,0.0007679396819828161,0.00644853042918576
SUBTYPE04,original_glcm_Autocorrelation,16,87,0.5942827598406077,-0.12904859491121243,0.5028735632183908,0.2686781609195402,0.7068965517241379,0.001462568585331603,0.008017695256938306
SUBTYPE04,original_glcm_Imc1,16,87,0.6865608681487396,-0.028171504526239215,0.41379310344827586,0.14220545977011495,0.6681034482758621,0.008856789409791175,0.028180693576608285
SUBTYPE04,original_glcm_JointEntropy,16,87,0.7488889859208392,0.047322661945590025,0.4511494252873563,0.2471264367816092,0.6552442528735628,0.004313868437582785,0.016494202849581238
SUBTYPE04,original_glcm_MaximumProbability,16,87,-0.8106289857344325,-0.16469006812587023,-0.46695402298850575,-0.6580818965517241,-0.2514367816091954,0.00313279444202488,0.013974720305110985
SUBTYPE04,original_glrlm_LongRunLowGrayLevelEmphasis,16,87,-0.65315267473026,-0.36320863436860407,-0.6336206896551724,-0.8103807471264367,-0.4209410919540232,6.058620578108557e-05,0.0022038011656860816
