feature,group_a,group_b,n_a,n_b,median_a,median_b,cliffs_delta,ci_low,ci_high,p_value,p_adjusted_holm
original_shape_SurfaceVolumeRatio,SUBTYPE01,SUBTYPE05,10,27,-0.1753180963836648,-0.021223807595434522,-0.2,-0.5557407407407408,0.17777777777777778,0.3647872042084698,1.0
original_shape_SurfaceVolumeRatio,SUBTYPE02,SUBTYPE03,15,11,-0.28723334407763856,0.06610213310230996,-0.3333333333333333,-0.7333333333333333,0.09090909090909091,0.16112494928905186,1.0
original_shape_SurfaceVolumeRatio,SUBTYPE02,SUBTYPE04,15,16,-0.28723334407763856,-0.2897341408452786,0.25,-0.15833333333333333,0.625,0.24357810494667897,1.0
original_shape_SurfaceVolumeRatio,SUBTYPE02,SUBTYPE05,15,27,-0.28723334407763856,-0.021223807595434522,-0.09135802469135802,-0.4419753086419753,0.27901234567901234,0.6365702710137531,1.0
original_shape_SurfaceVolumeRatio,SUBTYPE03,SUBTYPE04,11,16,0.06610213310230996,-0.2897341408452786,0.5340909090909091,0.13636363636363635,0.8411931818181803,0.02175568335746726,0.2175568335746726
original_shape_SurfaceVolumeRatio,SUBTYPE03,SUBTYPE05,11,27,0.06610213310230996,-0.021223807595434522,0.19865319865319866,-0.16498316498316498,0.5488215488215489,0.3506020591161769,1.0
original_shape_SurfaceVolumeRatio,SUBTYPE04,SUBTYPE05,16,27,-0.2897341408452786,-0.021223807595434522,-0.3055555555555556,-0.6111111111111112,0.03252314814814752,0.09981535919544395,0.7985228735635516
original_firstorder_Kurtosis,SUBTYPE01,SUBTYPE02,10,15,-0.1600345175493063,-0.6463228990094031,0.10666666666666667,-0.36,0.5736666666666649,0.6773916019262776,1.0
original_firstorder_Kurtosis,SUBTYPE01,SUBTYPE03,10,11,-0.1600345175493063,0.33527139730119576,-0.21818181818181817,-0.6909090909090909,0.3090909090909091,0.4180519085356006,1.0
original_firstorder_Kurtosis,SUBTYPE01,SUBTYPE04,10,16,-0.1600345175493063,-0.14216013392092033,-0.025,-0.575,0.5125,0.9369873319714807,1.0
original_firstorder_Kurtosis,SUBTYPE01,SUBTYPE05,10,27,-0.1600345175493063,0.4349335625327255,-0.17777777777777778,-0.5777777777777777,0.23722222222222122,0.4215800499998258,1.0
original_firstorder_Kurtosis,SUBTYPE02,SUBTYPE03,15,11,-0.6463228990094031,0.33527139730119576,-0.3212121212121212,-0.7454545454545455,0.11515151515151516,0.17720910834120118,1.0
original_firstorder_Kurtosis,SUBTYPE02,SUBTYPE04,15,16,-0.6463228990094031,-0.14216013392092033,-0.20833333333333334,-0.65,0.24166666666666667,0.3328209099640991,1.0
original_firstorder_Kurtosis,SUBTYPE02,SUBTYPE05,15,27,-0.6463228990094031,0.4349335625327255,-0.28888888888888886,-0.6197530864197531,0.08148148148148149,0.1278842176717957,1.0
original_firstorder_Kurtosis,SUBTYPE03,SUBTYPE04,11,16,0.33527139730119576,-0.14216013392092033,0.125,-0.38636363636363635,0.625,0.6043627146664909,1.0
original_firstorder_Kurtosis,SUBTYPE03,SUBTYPE05,11,27,0.33527139730119576,0.4349335625327255,0.04377104377104377,-0.38047138047138046,0.48148148148148145,0.846863564559653,1.0
original_firstorder_Kurtosis,SUBTYPE04,SUBTYPE05,16,27,-0.14216013392092033,0.4349335625327255,-0.21296296296296297,-0.5418981481481481,0.14814814814814814,0.25294289589911223,1.0
original_firstorder_Minimum,SUBTYPE01,SUBTYPE02,10,15,0.15184691711945592,-0.28278375760354313,0.4533333333333333,0.013333333333333334,0.8133333333333334,0.06313413701002621,0.3156706850501311
original_firstorder_Minimum,SUBTYPE01,SUBTYPE03,10,11,0.15184691711945592,0.45907075293630345,-0.21818181818181817,-0.6909090909090909,0.2909090909090909,0.4180519085356006,1.0
original_firstorder_Minimum,SUBTYPE01,SUBTYPE04,10,16,0.15184691711945592,-0.5791003787214953,0.7,0.3875,0.95,0.0034433798490486273,0.02754703879238902
original_firstorder_Minimum,SUBTYPE01,SUBTYPE05,10,27,0.15184691711945592,0.33298583561758455,-0.11851851851851852,-0.5555555555555556,0.31851851851851853,0.5960503534826189,1.0
original_firstorder_Minimum,SUBTYPE02,SUBTYPE03,15,11,-0.28278375760354313,0.45907075293630345,-0.5878787878787879,-0.8909090909090909,-0.18787878787878787,0.012731364269923499,0.0891195498894645
original_firstorder_Minimum,SUBTYPE02,SUBTYPE04,15,16,-0.28278375760354313,-0.5791003787214953,0.275,-0.15,0.675,0.19890577328380388,0.7956230931352155
original_firstorder_Minimum,SUBTYPE02,SUBTYPE05,15,27,-0.28278375760354313,0.33298583561758455,-0.4469135802469136,-0.7777777777777778,-0.07148148148148216,0.018152254426323476,0.10891352655794086
original_firstorder_Minimum,SUBTYPE03,SUBTYPE04,11,16,0.45907075293630345,-0.5791003787214953,0.8181818181818182,0.5454545454545454,0.9772727272727273,0.00041829164818850195,0.0037646248336965175
original_firstorder_Minimum,SUBTYPE03,SUBTYPE05,11,27,0.45907075293630345,0.33298583561758455,0.13804713804713806,-0.2996632996632997,0.5422558922558913,0.5197444364645434,1.0
original_firstorder_Minimum,SUBTYPE04,SUBTYPE05,16,27,-0.5791003787214953,0.33298583561758455,-0.7407407407407407,-0.9351851851851852,-0.5092592592592593,6.134193342202942e-05,0.0006134193342202942
original_firstorder_Range,SUBTYPE01,SUBTYPE02,10,15,0.12969938229737463,0.44486797287341356,-0.4,-0.7866666666666666,0.04,0.10176309864972644,0.3052892959491793
original_firstorder_Range,SUBTYPE01,SUBTYPE03,10,11,0.12969938229737463,0.11215607821021446,0.09090909090909091,-0.43636363636363634,0.6,0.7513343125576336,1.0
original_firstorder_Range,SUBTYPE01,SUBTYPE04,10,16,0.12969938229737463,0.7093165169619016,-0.75,-0.975,-0.4375,0.0017131280587579234,0.011991896411305464
original_firstorder_Range,SUBTYPE01,SUBTYPE05,10,27,0.12969938229737463,-0.6958562084625575,0.4962962962962963,0.15555555555555556,0.8,0.022950838532804142,0.13770503119682487
original_firstorder_Range,SUBTYPE02,SUBTYPE03,15,11,0.44486797287341356,0.11215607821021446,0.4666666666666667,0.06666666666666667,0.8181818181818182,0.04858708490925875,0.24293542454629374
original_firstorder_Range,SUBTYPE02,SUBTYPE04,15,16,0.44486797287341356,0.7093165169619016,-0.125,-0.5333333333333333,0.31666666666666665,0.5665344518557682,1.0
original_firstorder_Range,SUBTYPE02,SUBTYPE05,15,27,0.44486797287341356,-0.6958562084625575,0.7234567901234568,0.44679012345679014,0.9260493827160488,0.0001268495297680491,0.001141645767912442
original_firstorder_Range,SUBTYPE03,SUBTYPE04,11,16,0.11215607821021446,0.7093165169619016,-0.7386363636363636,-0.9659090909090909,-0.4318181818181818,0.0014583751211307801,0.011667000969046241
original_firstorder_Range,SUBTYPE03,SUBTYPE05,11,27,0.11215607821021446,-0.6958562084625575,0.41414141414141414,0.016835016835016835,0.7575757575757576,0.049599113768405825,0.24293542454629374
original_firstorder_Range,SUBTYPE04,SUBTYPE05,16,27,0.7093165169619016,-0.6958562084625575,0.8611111111111112,0.6851851851851852,0.9814814814814815,3.148864776628014e-06,3.1488647766280144e-05
original_firstorder_Skewness,SUBTYPE01,SUBTYPE02,10,15,-0.26558603309380496,0.5600886490510602,-0.16,-0.6266666666666667,0.30666666666666664,0.5235353758722807,1.0
original_firstorder_Skewness,SUBTYPE01,SUBTYPE03,10,11,-0.26558603309380496,-0.1529349192715162,0.2,-0.3090909090909091,0.6727272727272727,0.4596715909585638,1.0
original_firstorder_Skewness,SUBTYPE01,SUBTYPE04,10,16,-0.26558603309380496,0.06862596623792315,-0.175,-0.625,0.3,0.47676672399858,1.0
original_firstorder_Skewness,SUBTYPE01,SUBTYPE05,10,27,-0.26558603309380496,-0.33401082196509907,0.16296296296296298,-0.27425925925925926,0.5851851851851851,0.46216625472376205,1.0
original_firstorder_Skewness,SUBTYPE02,SUBTYPE03,15,11,0.5600886490510602,-0.1529349192715162,0.3212121212121212,-0.11545454545454545,0.7090909090909091,0.17720910834120118,1.0
original_firstorder_Skewness,SUBTYPE02,SUBTYPE04,15,16,0.5600886490510602,0.06862596623792315,0.075,-0.3333333333333333,0.5,0.7368768981757916,1.0
original_firstorder_Skewness,SUBTYPE02,SUBTYPE05,15,27,0.5600886490510602,-0.33401082196509907,0.3530864197530864,-0.03209876543209877,0.7086419753086419,0.06235707596964297,0.6235707596964297
original_firstorder_Skewness,SUBTYPE03,SUBTYPE04,11,16,-0.1529349192715162,0.06862596623792315,-0.29545454545454547,-0.7045454545454546,0.18210227272727117,0.20827149001130973,1.0
original_firstorder_Skewness,SUBTYPE03,SUBTYPE05,11,27,-0.1529349192715162,-0.33401082196509907,0.05723905723905724,-0.4074074074074074,0.47474747474747475,0.7967960881878201,1.0
original_firstorder_Skewness,SUBTYPE04,SUBTYPE05,16,27,0.06862596623792315,-0.33401082196509907,0.3055555555555556,-0.06030092592592592,0.6203703703703703,0.09981535919544395,0.8983382327589955
original_glcm_Autocorrelation,SUBTYPE01,SUBTYPE02,10,15,0.10707139201274413,0.3710201645567335,-0.3466666666666667,-0.7466666666666667,0.12,0.15721940170739834,0.47165820512219503
original_glcm_Autocorrelation,SUBTYPE01,SUBTYPE03,10,11,0.10707139201274413,-0.3743147551917028,0.09090909090909091,-0.4186363636363636,0.6,0.7513343125576336,1.0
original_glcm_Autocorrelation,SUBTYPE01,SUBTYPE04,10,16,0.10707139201274413,0.5942827598406077,-0.5125,-0.8375,-0.075,0.03279881386554563,0.2279270712783693
original_glcm_Autocorrelation,SUBTYPE01,SUBTYPE05,10,27,0.10707139201274413,-0.7651801901122638,0.4666666666666667,0.0962962962962963,0.8074074074074075,0.03256101018262419,0.2279270712783693
original_glcm_Autocorrelation,SUBTYPE02,SUBTYPE03,15,11,0.3710201645567335,-0.3743147551917028,0.4909090909090909,0.07878787878787878,0.8424242424242424,0.037894211400162726,0.2279270712783693
original_glcm_Autocorrelation,SUBTYPE02,SUBTYPE04,15,16,0.3710201645567335,0.5942827598406077,-0.14166666666666666,-0.5335416666666667,0.2833333333333333,0.5142594096664315,1.0
original_glcm_Autocorrelation,SUBTYPE02,SUBTYPE05,15,27,0.3710201645567335,-0.7651801901122638,0.6641975308641975,0.37765432098765433,0.9012345679012346,0.00043563798895621515,0.003920741900605936
original_glcm_Autocorrelation,SUBTYPE03,SUBTYPE04,11,16,-0.3743147551917028,0.5942827598406077,-0.5795454545454546,-0.8863636363636364,-0.19318181818181818,0.012702888256326851,0.10162310605061481
original_glcm_Autocorrelation,SUBTYPE03,SUBTYPE05,11,27,-0.3743147551917028,-0.7651801901122638,0.35353535353535354,-0.07087542087542087,0.7441077441077442,0.09418516176713297,0.3767406470685319
original_glcm_Autocorrelation,SUBTYPE04,SUBTYPE05,16,27,0.5942827598406077,-0.7651801901122638,0.8009259259259259,0.6018518518518519,0.9490740740740741,1.4627412686919737e-05,0.00014627412686919736
original_glcm_Idmn,SUBTYPE01,SUBTYPE02,10,15,0.358193306177387,0.13898361629079767,0.48,0.05333333333333334,0.8533333333333334,0.04893177078572625,0.39145416628581
original_glcm_Idmn,SUBTYPE01,SUBTYPE03,10,11,0.358193306177387,0.5337018240442764,-0.2545454545454545,-0.7636363636363637,0.2727272727272727,0.34178646181502725,1.0
original_glcm_Idmn,SUBTYPE01,SUBTYPE04,10,16,0.358193306177387,0.15500288584214117,0.4375,-0.0003124999999999823,0.8,0.06901681800293338,0.4831177260205337
original_glcm_Idmn,SUBTYPE01,SUBTYPE05,10,27,0.358193306177387,0.20192977531116135,0.1925925925925926,-0.19277777777777777,0.5703703703703704,0.3831638636547643,1.0
original_glcm_Idmn,SUBTYPE02,SUBTYPE03,15,11,0.13898361629079767,0.5337018240442764,-0.5272727272727272,-0.8909090909090909,-0.10303030303030303,0.025634997434639234,0.25634997434639234
original_glcm_Idmn,SUBTYPE02,SUBTYPE04,15,16,0.13898361629079767,0.15500288584214117,-0.08333333333333333,-0.48333333333333334,0.3416666666666667,0.7072734240075108,1.0
original_glcm_Idmn,SUBTYPE02,SUBTYPE05,15,27,0.13898361629079767,0.20192977531116135,-0.24938271604938272,-0.5851851851851851,0.10123456790123457,0.18935191822769293,1.0
original_glcm_Idmn,SUBTYPE03,SUBTYPE04,11,16,0.5337018240442764,0.15500288584214117,0.4772727272727273,0.04517045454545456,0.8522727272727273,0.04057228330796049,0.3651505497716444
original_glcm_Idmn,SUBTYPE03,SUBTYPE05,11,27,0.5337018240442764,0.20192977531116135,0.21885521885521886,-0.2053872053872054,0.6094276094276094,0.3030179675524367,1.0
original_glcm_Idmn,SUBTYPE04,SUBTYPE05,16,27,0.15500288584214117,0.20192977531116135,-0.19907407407407407,-0.5231481481481481,0.14351851851851852,0.2855869711897724,1.0
original_glcm_Idn,SUBTYPE01,SUBTYPE02,10,15,0.4659635177727315,-0.06673530044309105,0.5866666666666667,0.18666666666666668,0.9333333333333333,0.015824170195812896,0.15824170195812895
original_glcm_Idn,SUBTYPE01,SUBTYPE03,10,11,0.4659635177727315,0.6088241508484444,-0.16363636363636364,-0.6727272727272727,0.36363636363636365,0.549471691823942,1.0
original_glcm_Idn,SUBTYPE01,SUBTYPE04,10,16,0.4659635177727315,-0.12723623481841134,0.5625,0.1625,0.8875,0.019008923318541638,0.15824170195812895
original_glcm_Idn,SUBTYPE01,SUBTYPE05,10,27,0.4659635177727315,0.3186682389203283,0.07407407407407407,-0.3038888888888889,0.4444444444444444,0.7452619453307989,1.0
original_glcm_Idn,SUBTYPE02,SUBTYPE03,15,11,-0.06673530044309105,0.6088241508484444,-0.5636363636363636,-0.9030303030303031,-0.11515151515151516,0.01696816772045429,0.15824170195812895
original_glcm_Idn,SUBTYPE02,SUBTYPE04,15,16,-0.06673530044309105,-0.12723623481841134,-0.03333333333333333,-0.44166666666666665,0.36666666666666664,0.8899640895977055,1.0
original_glcm_Idn,SUBTYPE02,SUBTYPE05,15,27,-0.06673530044309105,0.3186682389203283,-0.39753086419753086,-0.6988888888888889,-0.06654320987654389,0.035729021527225215,0.19096642316984594
original_glcm_Idn,SUBTYPE03,SUBTYPE04,11,16,0.6088241508484444,-0.12723623481841134,0.5,0.056818181818181816,0.875,0.03182773719497432,0.19096642316984594
original_glcm_Idn,SUBTYPE03,SUBTYPE05,11,27,0.6088241508484444,0.3186682389203283,0.1111111111111111,-0.32676767676767676,0.494949494949495,0.6065589460724163,1.0
original_glcm_Idn,SUBTYPE04,SUBTYPE05,16,27,-0.12723623481841134,0.3186682389203283,-0.4166666666666667,-0.7083333333333334,-0.06932870370370434,0.02452699855952424,0.1716889899166697
original_glcm_Imc1,SUBTYPE01,SUBTYPE02,10,15,-0.42075647867856103,0.15995763578918348,-0.3466666666666667,-0.7733333333333333,0.12,0.15721940170739834,1.0
original_glcm_Imc1,SUBTYPE01,SUBTYPE03,10,11,-0.42075647867856103,-0.29652563383401853,0.01818181818181818,-0.4909090909090909,0.5454545454545454,0.9719131339533064,1.0
original_glcm_Imc1,SUBTYPE01,SUBTYPE04,10,16,-0.42075647867856103,0.6865608681487396,-0.55,-0.875,-0.1625,0.021868088190130697,0.17494470552104557
original_glcm_Imc1,SUBTYPE01,SUBTYPE05,10,27,-0.42075647867856103,0.2616941060369898,-0.14814814814814814,-0.5705555555555556,0.3333333333333333,0.5048449995952483,1.0
original_glcm_Imc1,SUBTYPE02,SUBTYPE03,15,11,0.15995763578918348,-0.29652563383401853,0.3090909090909091,-0.1393939393939394,0.7090909090909091,0.19445981020349767,1.0
original_glcm_Imc1,SUBTYPE02,SUBTYPE04,15,16,0.15995763578918348,0.6865608681487396,-0.225,-0.625,0.2002083333333322,0.29486696936813717,1.0
original_glcm_Imc1,SUBTYPE02,SUBTYPE05,15,27,0.15995763578918348,0.2616941060369898,0.1259259259259259,-0.2839506172839506,0.49135802469135803,0.5116636949750099,1.0
original_glcm_Imc1,SUBTYPE03,SUBTYPE04,11,16,-0.29652563383401853,0.6865608681487396,-0.6136363636363636,-0.9545454545454546,-0.22727272727272727,0.00828984009268774,0.08289840092687739
original_glcm_Imc1,SUBTYPE03,SUBTYPE05,11,27,-0.29652563383401853,0.2616941060369898,-0.21885521885521886,-0.6163299663299663,0.1717171717171717,0.3030179675524367,1.0
original_glcm_Imc1,SUBTYPE04,SUBTYPE05,16,27,0.6865608681487396,0.2616941060369898,0.44907407407407407,0.09259259259259259,0.7593749999999994,0.015322994279820552,0.13790694851838498
original_glcm_Imc2,SUBTYPE01,SUBTYPE02,10,15,0.6503845863045263,0.3178537617132764,0.22666666666666666,-0.26666666666666666,0.68,0.36005760708224843,1.0
original_glcm_Imc2,SUBTYPE01,SUBTYPE03,10,11,0.6503845863045263,0.6463686401205094,0.0,-0.5454545454545454,0.5272727272727272,1.0,1.0
original_glcm_Imc2,SUBTYPE01,SUBTYPE04,10,16,0.6503845863045263,-0.2918593488783433,0.5,0.0625,0.8625,0.037357745273820187,0.3362197074643817
original_glcm_Imc2,SUBTYPE01,SUBTYPE05,10,27,0.6503845863045263,0.03872440782165639,0.28888888888888886,-0.14074074074074075,0.6890740740740731,0.18794851976259663,1.0
original_glcm_Imc2,SUBTYPE02,SUBTYPE03,15,11,0.3178537617132764,0.6463686401205094,-0.23636363636363636,-0.6484848484848484,0.23636363636363636,0.32408469987590327,1.0
original_glcm_Imc2,SUBTYPE02,SUBTYPE04,15,16,0.3178537617132764,-0.2918593488783433,0.24166666666666667,-0.18333333333333332,0.65,0.2599279599779344,1.0
original_glcm_Imc2,SUBTYPE02,SUBTYPE05,15,27,0.3178537617132764,0.03872440782165639,0.09135802469135802,-0.28888888888888886,0.4765432098765432,0.6365702710137531,1.0
original_glcm_Imc2,SUBTYPE03,SUBTYPE04,11,16,0.6463686401205094,-0.2918593488783433,0.5113636363636364,0.07954545454545454,0.8863636363636364,0.028098115089472124,0.28098115089472125
original_glcm_Imc2,SUBTYPE03,SUBTYPE05,11,27,0.6463686401205094,0.03872440782165639,0.31986531986531985,-0.07744107744107744,0.6634680134680125,0.13033362243296917,1.0
original_glcm_Imc2,SUBTYPE04,SUBTYPE05,16,27,-0.2918593488783433,0.03872440782165639,-0.1574074074074074,-0.5046296296296297,0.18981481481481483,0.39994516516305734,1.0
original_glcm_InverseVariance,SUBTYPE01,SUBTYPE02,10,15,0.3460988566627637,0.49220615160046177,-0.02666666666666667,-0.5333333333333333,0.4403333333333315,0.9336885136995062,1.0
original_glcm_InverseVariance,SUBTYPE01,SUBTYPE03,10,11,0.3460988566627637,0.48454962709822036,0.05454545454545454,-0.509090909090909,0.5636363636363636,0.8602588271965479,1.0
original_glcm_InverseVariance,SUBTYPE01,SUBTYPE04,10,16,0.3460988566627637,0.3058565274556146,0.075,-0.4,0.5128124999999982,0.7719115220329524,1.0
original_glcm_InverseVariance,SUBTYPE01,SUBTYPE05,10,27,0.3460988566627637,-0.3385961772563049,0.5037037037037037,0.17037037037037037,0.8074074074074075,0.020974048961404597,0.16779239169123678
original_glcm_InverseVariance,SUBTYPE02,SUBTYPE03,15,11,0.49220615160046177,0.48454962709822036,-0.006060606060606061,-0.4909090909090909,0.45454545454545453,1.0,1.0
original_glcm_InverseVariance,SUBTYPE02,SUBTYPE04,15,16,0.49220615160046177,0.3058565274556146,0.016666666666666666,-0.425,0.43333333333333335,0.9527189705620791,1.0
original_glcm_InverseVariance,SUBTYPE02,SUBTYPE05,15,27,0.49220615160046177,-0.3385961772563049,0.45185185185185184,0.11604938271604938,0.7530864197530864,0.016905909245007764,0.16416233951952236
original_glcm_InverseVariance,SUBTYPE03,SUBTYPE04,11,16,0.48454962709822036,0.3058565274556146,0.011363636363636364,-0.4431818181818182,0.48863636363636365,0.9803156409971834,1.0
original_glcm_InverseVariance,SUBTYPE03,SUBTYPE05,11,27,0.48454962709822036,-0.3385961772563049,0.4006734006734007,-0.010101010101010102,0.7577441077441068,0.05756037016888949,0.40292259118222645
original_glcm_InverseVariance,SUBTYPE04,SUBTYPE05,16,27,0.3058565274556146,-0.3385961772563049,0.4444444444444444,0.1111111111111111,0.7361111111111112,0.016416233951952235,0.16416233951952236
original_glcm_JointEntropy,SUBTYPE01,SUBTYPE02,10,15,0.3594674088375199,0.7913821652729931,-0.4666666666666667,-0.8133333333333334,-0.02666666666666667,0.055656494830931866,0.27194913220953715
original_glcm_JointEntropy,SUBTYPE01,SUBTYPE03,10,11,0.3594674088375199,-0.20515754130084113,0.23636363636363636,-0.2727272727272727,0.7090909090909091,0.3787382518865303,0.7574765037730606
original_glcm_JointEntropy,SUBTYPE01,SUBTYPE04,10,16,0.3594674088375199,0.7488889859208392,-0.4625,-0.8,-0.037187500000001705,0.05438982644190743,0.27194913220953715
original_glcm_JointEntropy,SUBTYPE01,SUBTYPE05,10,27,0.3594674088375199,-0.9113193491197732,0.5111111111111111,0.11833333333333335,0.8372222222222212,0.019147306279992945,0.11877717404318003
original_glcm_JointEntropy,SUBTYPE02,SUBTYPE03,15,11,0.7913821652729931,-0.20515754130084113,0.5636363636363636,0.15151515151515152,0.9030303030303031,0.01696816772045429,0.11877717404318003
original_glcm_JointEntropy,SUBTYPE02,SUBTYPE04,15,16,0.7913821652729931,0.7488889859208392,0.15833333333333333,-0.275,0.5666666666666667,0.46461015388609594,0.7574765037730606
original_glcm_JointEntropy,SUBTYPE02,SUBTYPE05,15,27,0.7913821652729931,-0.9113193491197732,0.8123456790123457,0.6049382716049383,0.9507407407407401,1.669889067720601e-05,0.00015029001609485407
original_glcm_JointEntropy,SUBTYPE03,SUBTYPE04,11,16,-0.20515754130084113,0.7488889859208392,-0.5909090909090909,-0.9318181818181818,-0.14772727272727273,0.011042897435097537,0.0883431794807803
original_glcm_JointEntropy,SUBTYPE03,SUBTYPE05,11,27,-0.20515754130084113,-0.9113193491197732,0.35353535353535354,-0.04377104377104377,0.7037037037037037,0.09418516176713297,0.2825554853013989
original_glcm_JointEntropy,SUBTYPE04,SUBTYPE05,16,27,0.7488889859208392,-0.9113193491197732,0.8240740740740741,0.6296296296296297,0.9629629629629629,8.20150041311695e-06,8.20150041311695e-05
original_glcm_MaximumProbability,SUBTYPE01,SUBTYPE02,10,15,-0.46696522108968347,-0.8654663923532595,0.4266666666666667,0.013333333333333334,0.7866666666666666,0.08058433908583035,0.3223373563433214
original_glcm_MaximumProbability,SUBTYPE01,SUBTYPE03,10,11,-0.46696522108968347,0.10954815639160513,-0.2909090909090909,-0.7454545454545455,0.1822727272727248,0.2750629920777592,0.5501259841555184
original_glcm_MaximumProbability,SUBTYPE01,SUBTYPE04,10,16,-0.46696522108968347,-0.8106289857344325,0.5125,0.075,0.8375,0.03279881386554563,0.16399406932772814
original_glcm_MaximumProbability,SUBTYPE01,SUBTYPE05,10,27,-0.46696522108968347,1.0137392097579183,-0.5555555555555556,-0.8296296296296296,-0.22962962962962963,0.01083902327658183,0.08671218621265464
original_glcm_MaximumProbability,SUBTYPE02,SUBTYPE03,15,11,-0.8654663923532595,0.10954815639160513,-0.5636363636363636,-0.9030303030303031,-0.12727272727272726,0.01696816772045429,0.10180900632272574
original_glcm_MaximumProbability,SUBTYPE02,SUBTYPE04,15,16,-0.8654663923532595,-0.8106289857344325,-0.09166666666666666,-0.5168750000000001,0.35,0.6781060747462503,0.6781060747462503
original_glcm_MaximumProbability,SUBTYPE02,SUBTYPE05,15,27,-0.8654663923532595,1.0137392097579183,-0.8024691358024691,-0.9458024691358025,-0.6,2.114011381061224e-05,0.00019026102429551018
original_glcm_MaximumProbability,SUBTYPE03,SUBTYPE04,11,16,0.10954815639160513,-0.8106289857344325,0.5909090909090909,0.18181818181818182,0.9318181818181818,0.011042897435097537,0.08671218621265464
original_glcm_MaximumProbability,SUBTYPE03,SUBTYPE05,11,27,0.10954815639160513,1.0137392097579183,-0.3265993265993266,-0.676936026936027,0.037205387205386284,0.12235241729585651,0.36705725188756955
original_glcm_MaximumProbability,SUBTYPE04,SUBTYPE05,16,27,-0.8106289857344325,1.0137392097579183,-0.8425925925925926,-0.9629629629629629,-0.6620370370370371,5.106622086940755e-06,5.106622086940755e-05
original_glcm_SumSquares,SUBTYPE01,SUBTYPE02,10,15,0.04463773125402093,0.38127798207802244,-0.29333333333333333,-0.7466666666666667,0.21333333333333335,0.233023941435602,0.699071824306806
original_glcm_SumSquares,SUBTYPE01,SUBTYPE03,10,11,0.04463773125402093,-0.3816425433092864,0.21818181818181817,-0.2913636363636363,0.6909090909090909,0.4180519085356006,0.8361038170712012
original_glcm_SumSquares,SUBTYPE01,SUBTYPE04,10,16,0.04463773125402093,0.011152115819223938,-0.0625,-0.5875,0.45,0.8125242693153686,0.8361038170712012
original_glcm_SumSquares,SUBTYPE01,SUBTYPE05,10,27,0.04463773125402093,-0.8048738598424302,0.45185185185185184,0.06666666666666667,0.7925925925925926,0.03854079978701409,0.26978559850909867
original_glcm_SumSquares,SUBTYPE02,SUBTYPE03,15,11,0.38127798207802244,-0.3816425433092864,0.5757575757575758,0.15151515151515152,0.9272727272727272,0.014715880659619178,0.11772704527695342
original_glcm_SumSquares,SUBTYPE02,SUBTYPE04,15,16,0.38127798207802244,0.011152115819223938,0.3416666666666667,-0.058333333333333334,0.7,0.10939839054172916,0.5469919527086458
original_glcm_SumSquares,SUBTYPE02,SUBTYPE05,15,27,0.38127798207802244,-0.8048738598424302,0.6987654320987654,0.4319753086419753,0.9111111111111111,0.00021454302511578267,0.0021454302511578266
original_glcm_SumSquares,SUBTYPE03,SUBTYPE04,11,16,-0.3816425433092864,0.011152115819223938,-0.4318181818181818,-0.8181818181818182,0.045454545454545456,0.06424308155831927,0.38545848934991567
original_glcm_SumSquares,SUBTYPE03,SUBTYPE05,11,27,-0.3816425433092864,-0.8048738598424302,0.31313131313131315,-0.07744107744107744,0.6565656565656566,0.13871303041112232,0.5548521216444893
original_glcm_SumSquares,SUBTYPE04,SUBTYPE05,16,27,0.011152115819223938,-0.8048738598424302,0.6157407407407407,0.3287037037037037,0.8472222222222222,0.0008709966404718878,0.00783896976424699
original_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE01,SUBTYPE02,10,15,0.33275632083438444,-0.38667209299970534,0.49333333333333335,0.04,0.8803333333333315,0.04290272881658135,0.34364224722315156
original_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE01,SUBTYPE03,10,11,0.33275632083438444,-0.07162294612090257,0.10909090909090909,-0.41818181818181815,0.6,0.6985353583033387,1.0
original_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE01,SUBTYPE04,10,16,0.33275632083438444,-0.42270869466297367,0.475,0.0375,0.875,0.048106827888519395,0.34364224722315156
original_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE01,SUBTYPE05,10,27,0.33275632083438444,0.37699735466996237,-0.08888888888888889,-0.48148148148148145,0.3111111111111111,0.6941040465912246,1.0
original_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE02,SUBTYPE03,15,11,-0.38667209299970534,-0.07162294612090257,-0.296969696969697,-0.7333333333333333,0.18787878787878787,0.21291190281150452,1.0
original_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE02,SUBTYPE04,15,16,-0.38667209299970534,-0.42270869466297367,-0.041666666666666664,-0.4502083333333333,0.36666666666666664,0.8588186957821996,1.0
original_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE02,SUBTYPE05,15,27,-0.38667209299970534,0.37699735466996237,-0.4271604938271605,-0.7283950617283951,-0.09135802469135802,0.023976987088909572,0.23976987088909574
original_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE03,SUBTYPE04,11,16,-0.07162294612090257,-0.42270869466297367,0.3068181818181818,-0.13636363636363635,0.75,0.1909822111581143,1.0
