group_id,feature,n_group,n_rest,median_group,median_rest,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,analysis_role
STATE_A,wavelet-LLH_glcm_Correlation,17,52,0.2114323,-0.11846728,0.10859729,-0.24213801,0.4638009,0.50831199,descriptive_secondary
STATE_A,wavelet-LLH_glcm_DifferenceEntropy,17,52,0.14350037,-0.07893748,0.1719457,-0.1425905,0.4841629,0.29308108,descriptive_secondary
STATE_A,wavelet-LLH_glcm_Idn,17,52,0.15608607,-0.06092091,0.21266968,-0.1063914,0.52036199,0.19289582,descriptive_secondary
STATE_A,wavelet-LLH_glcm_Imc1,17,52,0.20227867,0.21761109,-0.02262443,-0.35752262,0.31679864,0.89475201,descriptive_secondary
STATE_A,wavelet-LLH_glcm_InverseVariance,17,52,0.57167211,-0.04797816,0.26470588,-0.07692308,0.57239819,0.10473095,descriptive_secondary
STATE_A,wavelet-LLH_glcm_JointEnergy,17,52,-0.53907472,0.03072066,-0.260181,-0.5543552,0.06108597,0.11082702,descriptive_secondary
STATE_A,wavelet-LLH_glcm_MCC,17,52,0.12856557,-0.19909734,0.21040724,-0.12675339,0.52720588,0.19770329,descriptive_secondary
STATE_A,wavelet-LLH_glrlm_LongRunEmphasis,17,52,-0.47092711,0.04672912,-0.28733032,-0.61312217,0.05661765,0.0781378,descriptive_secondary
STATE_A,wavelet-LLH_glrlm_RunEntropy,17,52,-0.01394538,-0.02486975,-0.02488688,-0.3800905,0.30316742,0.88374825,descriptive_secondary
STATE_A,wavelet-LLH_glrlm_RunLengthNonUniformity,17,52,-0.37137704,0.06260733,-0.4479638,-0.70135747,-0.15831448,0.00595378,descriptive_secondary
STATE_A,wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,17,52,0.1992367,-0.0547059,0.18099548,-0.16742081,0.53393665,0.26825538,descriptive_secondary
STATE_A,wavelet-LLH_glszm_GrayLevelNonUniformity,17,52,-0.10536818,0.01216391,-0.09276018,-0.42313348,0.21725113,0.57276174,descriptive_secondary
STATE_A,wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,17,52,-0.54526111,0.23162597,-0.38914027,-0.67420814,-0.0678733,0.01692887,descriptive_secondary
STATE_A,wavelet-LLH_glszm_LargeAreaEmphasis,17,52,-0.25980727,-0.04323798,-0.42760181,-0.67647059,-0.16289593,0.00866528,descriptive_secondary
STATE_A,wavelet-LLH_glszm_SizeZoneNonUniformity,17,52,-0.1774729,0.03327394,-0.11764706,-0.44570136,0.20820136,0.47326861,descriptive_secondary
STATE_A,wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,17,52,0.30938591,-0.00959771,0.0678733,-0.29191176,0.42533937,0.6812143,descriptive_secondary
STATE_A,wavelet-LLH_glszm_SmallAreaEmphasis,17,52,0.56988123,0.08840432,0.24886878,-0.09954751,0.58602941,0.12729436,descriptive_secondary
STATE_A,wavelet-LLH_glszm_ZoneEntropy,17,52,0.53717495,-0.04808421,0.26923077,-0.02494344,0.58144796,0.09890418,descriptive_secondary
STATE_A,wavelet-LLH_gldm_DependenceEntropy,17,52,0.4520322,-0.12756646,0.47058824,0.16742081,0.72850679,0.00385766,descriptive_secondary
STATE_A,wavelet-LLH_gldm_DependenceNonUniformityNormalized,17,52,-0.32511814,-0.0744248,-0.19909502,-0.49321267,0.11770362,0.22303617,descriptive_secondary
STATE_A,wavelet-LLH_gldm_DependenceVariance,17,52,0.06371093,-0.23545787,0.19004525,-0.16747738,0.522681,0.244914,descriptive_secondary
STATE_A,wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,17,52,0.35461401,-0.12302167,0.21266968,-0.09728507,0.49553167,0.19289989,descriptive_secondary
STATE_A,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,17,52,-0.05941413,-0.0,-0.10859729,-0.43902715,0.21266968,0.50831199,descriptive_secondary
STATE_A,wavelet-LLH_ngtdm_Strength,17,52,0.1779148,-0.09619322,0.29411765,-0.06566742,0.64932127,0.07132987,descriptive_secondary
STATE_A,wavelet-LHL_firstorder_10Percentile,17,52,-0.33372516,0.01164678,-0.1561086,-0.45707014,0.16968326,0.34013071,descriptive_secondary
STATE_A,wavelet-LHL_firstorder_Energy,17,52,-0.12564887,0.08973984,-0.33257919,-0.60186652,-0.04298643,0.0413396,descriptive_secondary
STATE_A,wavelet-LHL_firstorder_Kurtosis,17,52,-0.33366627,-0.02775731,-0.07239819,-0.38026018,0.23987557,0.66090939,descriptive_secondary
STATE_A,wavelet-LHL_firstorder_Maximum,17,52,-0.25068359,0.04377522,-0.17420814,-0.49106335,0.16295249,0.28673467,descriptive_secondary
STATE_A,wavelet-LHL_firstorder_Mean,17,52,0.09220518,0.0344025,-0.02941176,-0.36651584,0.28964932,0.86180996,descriptive_secondary
STATE_A,wavelet-LHL_firstorder_Minimum,17,52,-0.13737102,0.0,-0.04751131,-0.34841629,0.25113122,0.77527963,descriptive_secondary
STATE_A,wavelet-LHL_firstorder_Skewness,17,52,0.15672968,-0.00812831,0.00452489,-0.35746606,0.36883484,0.98333462,descriptive_secondary
STATE_A,wavelet-LHL_firstorder_Variance,17,52,0.20962094,0.02665246,0.07013575,-0.28286199,0.39366516,0.67103182,descriptive_secondary
STATE_A,wavelet-LHL_glcm_Correlation,17,52,-0.41118494,-0.19251936,-0.16742081,-0.52726244,0.2104638,0.30605484,descriptive_secondary
STATE_A,wavelet-LHL_glcm_Idm,17,52,-0.23404083,0.0,-0.27375566,-0.54751131,0.0158371,0.09333913,descriptive_secondary
STATE_A,wavelet-LHL_glcm_Idmn,17,52,-0.51847079,0.16886098,-0.28280543,-0.57918552,0.02041855,0.08296362,descriptive_secondary
STATE_A,wavelet-LHL_glcm_Imc1,17,52,0.01103616,-0.14142808,0.33257919,0.00678733,0.63122172,0.0413396,descriptive_secondary
STATE_A,wavelet-LHL_glcm_Imc2,17,52,0.3332784,0.02971181,0.09502262,-0.3145362,0.4841629,0.56332187,descriptive_secondary
STATE_A,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,17,52,-0.12154653,-0.00468594,-0.21266968,-0.5091629,0.09728507,0.19289989,descriptive_secondary
STATE_A,wavelet-LHL_glrlm_RunEntropy,17,52,0.00824089,0.12099399,-0.0158371,-0.31447964,0.29417421,0.9278766,descriptive_secondary
STATE_A,wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,17,52,-0.33779072,-0.1383727,-0.13574661,-0.42307692,0.15384615,0.40734428,descriptive_secondary
STATE_A,wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,17,52,0.57432395,-0.07394808,0.39366516,0.07466063,0.67652715,0.01568774,descriptive_secondary
STATE_A,wavelet-LHL_glszm_ZoneEntropy,17,52,-0.37899491,0.037935,-0.40497738,-0.68331448,-0.09049774,0.01292866,descriptive_secondary
STATE_A,wavelet-LHL_glszm_ZonePercentage,17,52,0.02072477,0.01324301,0.13122172,-0.20135747,0.45022624,0.42329094,descriptive_secondary
STATE_A,wavelet-LHL_gldm_LargeDependenceEmphasis,17,52,-0.33026973,0.01307673,-0.31221719,-0.57471719,-0.0135181,0.05552097,descriptive_secondary
STATE_A,wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis,17,52,-0.54173889,-0.0,-0.19004525,-0.50458145,0.14479638,0.244914,descriptive_secondary
STATE_A,wavelet-LHL_gldm_SmallDependenceLowGrayLevelEmphasis,17,52,0.00828991,-0.03706477,0.09049774,-0.25791855,0.42081448,0.58227605,descriptive_secondary
STATE_A,wavelet-LHL_ngtdm_Contrast,17,52,0.2019407,-0.08802232,0.28506787,-0.03399321,0.58371041,0.08052135,descriptive_secondary
STATE_A,wavelet-LHH_firstorder_10Percentile,17,52,-0.11222238,0.04536224,-0.25113122,-0.58371041,0.09502262,0.12385696,descriptive_secondary
